timestamp,sala,tipo_sensor,valor,topico
2025-11-14 19:20:03,sala1,temp,20.29,lan/sala1/sensor/temp
2025-11-14 19:20:04,sala2,temp,22.52,lan/sala2/sensor/temp
2025-11-14 19:20:05,sala1,hum,35.71,lan/sala1/sensor/hum
2025-11-14 19:20:05,sala1,temp,18.09,lan/sala1/sensor/temp
2025-11-14 19:20:06,sala2,temp,24.92,lan/sala2/sensor/temp
2025-11-14 19:20:07,sala1,hum,31.49,lan/sala1/sensor/hum
2025-11-14 19:20:07,sala1,temp,25.38,lan/sala1/sensor/temp
2025-11-14 19:20:08,sala2,temp,20.81,lan/sala2/sensor/temp
2025-11-14 19:20:09,sala1,hum,49.21,lan/sala1/sensor/hum
2025-11-14 19:20:09,sala1,temp,26.07,lan/sala1/sensor/temp
2025-11-14 19:20:10,sala2,temp,21.98,lan/sala2/sensor/temp
2025-11-14 19:20:11,sala1,hum,63.82,lan/sala1/sensor/hum
2025-11-14 19:20:11,sala1,temp,22.69,lan/sala1/sensor/temp
2025-11-14 19:20:12,sala2,temp,20.36,lan/sala2/sensor/temp
2025-11-14 19:20:13,sala1,hum,37.63,lan/sala1/sensor/hum
2025-11-14 19:20:13,sala1,temp,26.65,lan/sala1/sensor/temp
2025-11-14 19:20:14,sala2,temp,24.77,lan/sala2/sensor/temp
2025-11-14 19:20:15,sala1,hum,51.29,lan/sala1/sensor/hum
2025-11-14 19:20:15,sala1,temp,27.4,lan/sala1/sensor/temp
2025-11-14 19:20:16,sala2,temp,21.25,lan/sala2/sensor/temp
2025-11-14 19:20:17,sala1,hum,60.68,lan/sala1/sensor/hum
2025-11-14 19:20:17,sala1,temp,26.51,lan/sala1/sensor/temp
2025-11-14 19:20:18,sala2,temp,19.73,lan/sala2/sensor/temp
2025-11-14 19:20:19,sala1,hum,31.73,lan/sala1/sensor/hum
2025-11-14 19:20:20,sala1,temp,22.59,lan/sala1/sensor/temp
2025-11-14 19:20:20,sala2,temp,21.18,lan/sala2/sensor/temp
2025-11-14 19:20:21,sala1,hum,64.12,lan/sala1/sensor/hum
2025-11-14 19:20:22,sala1,temp,22.06,lan/sala1/sensor/temp
2025-11-14 19:20:22,sala2,temp,18.78,lan/sala2/sensor/temp
2025-11-14 19:20:23,sala1,hum,64.78,lan/sala1/sensor/hum
2025-11-14 19:20:24,sala1,temp,25.95,lan/sala1/sensor/temp
2025-11-14 19:20:24,sala2,temp,22.51,lan/sala2/sensor/temp
2025-11-14 19:20:25,sala1,hum,66.63,lan/sala1/sensor/hum
2025-11-14 19:20:26,sala1,temp,20.51,lan/sala1/sensor/temp
2025-11-14 19:20:26,sala2,temp,23.65,lan/sala2/sensor/temp
2025-11-14 19:20:27,sala1,hum,30.1,lan/sala1/sensor/hum
2025-11-14 19:20:28,sala1,temp,25.62,lan/sala1/sensor/temp
2025-11-14 19:20:28,sala2,temp,25.62,lan/sala2/sensor/temp
2025-11-14 19:20:29,sala1,hum,41.29,lan/sala1/sensor/hum
2025-11-14 19:20:30,sala1,temp,19.51,lan/sala1/sensor/temp
2025-11-14 19:20:30,sala2,temp,25.9,lan/sala2/sensor/temp
2025-11-14 19:20:31,sala1,hum,69.97,lan/sala1/sensor/hum
2025-11-14 19:20:32,sala1,temp,19.59,lan/sala1/sensor/temp
2025-11-14 19:20:32,sala2,temp,26.16,lan/sala2/sensor/temp
2025-11-14 19:20:33,sala1,hum,41.11,lan/sala1/sensor/hum
2025-11-14 19:20:34,sala1,temp,23.13,lan/sala1/sensor/temp
2025-11-14 19:20:34,sala2,temp,23.91,lan/sala2/sensor/temp
2025-11-14 19:20:35,sala1,hum,30.55,lan/sala1/sensor/hum
2025-11-14 19:20:36,sala1,temp,22.78,lan/sala1/sensor/temp
2025-11-14 19:20:36,sala2,temp,18.61,lan/sala2/sensor/temp
2025-11-14 19:20:37,sala1,hum,66.64,lan/sala1/sensor/hum
2025-11-14 19:20:38,sala1,temp,20.46,lan/sala1/sensor/temp
2025-11-14 19:20:38,sala2,temp,23.29,lan/sala2/sensor/temp
2025-11-14 19:20:39,sala1,hum,62.65,lan/sala1/sensor/hum
2025-11-14 19:20:40,sala1,temp,25.38,lan/sala1/sensor/temp
2025-11-14 19:20:40,sala2,temp,22.87,lan/sala2/sensor/temp
2025-11-14 19:20:41,sala1,hum,45.06,lan/sala1/sensor/hum
2025-11-14 19:20:42,sala1,temp,22.65,lan/sala1/sensor/temp
2025-11-14 19:20:42,sala2,temp,26.15,lan/sala2/sensor/temp
2025-11-14 19:20:43,sala1,hum,42.05,lan/sala1/sensor/hum
2025-11-14 19:20:44,sala1,temp,20.81,lan/sala1/sensor/temp
2025-11-14 19:20:44,sala2,temp,18.71,lan/sala2/sensor/temp
2025-11-14 19:20:45,sala1,hum,39.25,lan/sala1/sensor/hum
2025-11-14 19:20:46,sala1,temp,27.3,lan/sala1/sensor/temp
2025-11-14 19:20:46,sala2,temp,26.81,lan/sala2/sensor/temp
2025-11-14 19:20:47,sala1,hum,68.76,lan/sala1/sensor/hum
2025-11-14 19:20:48,sala1,temp,23.67,lan/sala1/sensor/temp
2025-11-14 19:20:48,sala2,temp,25.84,lan/sala2/sensor/temp
2025-11-14 19:20:49,sala1,hum,68.24,lan/sala1/sensor/hum
2025-11-14 19:20:50,sala1,temp,23.37,lan/sala1/sensor/temp
2025-11-14 19:20:50,sala2,temp,24.55,lan/sala2/sensor/temp
2025-11-14 19:20:51,sala1,hum,58.9,lan/sala1/sensor/hum
2025-11-14 19:20:52,sala1,temp,22.09,lan/sala1/sensor/temp
2025-11-14 19:20:52,sala2,temp,25.97,lan/sala2/sensor/temp
2025-11-14 19:20:53,sala1,hum,32.53,lan/sala1/sensor/hum
2025-11-14 19:20:54,sala1,temp,25.07,lan/sala1/sensor/temp
2025-11-14 19:20:54,sala2,temp,20.28,lan/sala2/sensor/temp
2025-11-14 19:20:55,sala1,hum,45.7,lan/sala1/sensor/hum
2025-11-14 19:20:56,sala1,temp,18.0,lan/sala1/sensor/temp
2025-11-14 19:20:56,sala2,temp,22.52,lan/sala2/sensor/temp
2025-11-14 19:20:57,sala1,hum,59.87,lan/sala1/sensor/hum
2025-11-14 19:20:58,sala1,temp,18.01,lan/sala1/sensor/temp
2025-11-14 19:20:58,sala2,temp,25.77,lan/sala2/sensor/temp
2025-11-14 19:20:59,sala1,hum,54.09,lan/sala1/sensor/hum
2025-11-14 19:21:00,sala1,temp,27.45,lan/sala1/sensor/temp
2025-11-14 19:21:00,sala2,temp,25.7,lan/sala2/sensor/temp
2025-11-14 19:21:01,sala1,hum,50.57,lan/sala1/sensor/hum
2025-11-14 19:21:02,sala1,temp,22.17,lan/sala1/sensor/temp
2025-11-14 19:21:02,sala2,temp,26.83,lan/sala2/sensor/temp
2025-11-14 19:21:03,sala1,hum,52.38,lan/sala1/sensor/hum
2025-11-14 19:21:04,sala1,temp,27.27,lan/sala1/sensor/temp
2025-11-14 19:21:04,sala2,temp,21.68,lan/sala2/sensor/temp
2025-11-14 19:21:05,sala1,hum,53.81,lan/sala1/sensor/hum
2025-11-14 19:21:06,sala1,temp,24.15,lan/sala1/sensor/temp
2025-11-14 19:21:06,sala2,temp,27.68,lan/sala2/sensor/temp
2025-11-14 19:21:07,sala1,hum,41.15,lan/sala1/sensor/hum
2025-11-14 19:21:08,sala1,temp,26.02,lan/sala1/sensor/temp
2025-11-14 19:21:08,sala2,temp,19.73,lan/sala2/sensor/temp
2025-11-14 19:21:09,sala1,hum,40.39,lan/sala1/sensor/hum
2025-11-14 19:21:10,sala1,temp,22.2,lan/sala1/sensor/temp
2025-11-14 19:21:10,sala2,temp,23.08,lan/sala2/sensor/temp
2025-11-14 19:21:11,sala1,hum,64.51,lan/sala1/sensor/hum
2025-11-14 19:21:12,sala1,temp,21.52,lan/sala1/sensor/temp
2025-11-14 19:21:12,sala2,temp,20.64,lan/sala2/sensor/temp
2025-11-14 19:21:13,sala1,hum,42.12,lan/sala1/sensor/hum
2025-11-14 19:21:14,sala1,temp,23.37,lan/sala1/sensor/temp
2025-11-14 19:21:14,sala2,temp,25.18,lan/sala2/sensor/temp
2025-11-14 19:21:15,sala1,hum,63.57,lan/sala1/sensor/hum
2025-11-14 19:21:16,sala1,temp,23.34,lan/sala1/sensor/temp
2025-11-14 19:21:16,sala2,temp,27.42,lan/sala2/sensor/temp
2025-11-14 19:21:17,sala1,hum,55.3,lan/sala1/sensor/hum
2025-11-14 19:21:18,sala1,temp,26.58,lan/sala1/sensor/temp
2025-11-14 19:21:18,sala2,temp,24.24,lan/sala2/sensor/temp
2025-11-14 19:21:19,sala1,hum,58.43,lan/sala1/sensor/hum
2025-11-14 19:21:20,sala1,temp,22.58,lan/sala1/sensor/temp
2025-11-14 19:21:20,sala2,temp,27.9,lan/sala2/sensor/temp
2025-11-14 19:21:21,sala1,hum,30.98,lan/sala1/sensor/hum
2025-11-14 19:21:22,sala1,temp,22.24,lan/sala1/sensor/temp
2025-11-14 19:21:22,sala2,temp,19.42,lan/sala2/sensor/temp
2025-11-14 19:21:23,sala1,hum,52.34,lan/sala1/sensor/hum
2025-11-14 19:21:24,sala1,temp,23.86,lan/sala1/sensor/temp
2025-11-14 19:21:24,sala2,temp,25.09,lan/sala2/sensor/temp
2025-11-14 19:21:25,sala1,hum,30.77,lan/sala1/sensor/hum
2025-11-14 19:21:26,sala1,temp,23.17,lan/sala1/sensor/temp
2025-11-14 19:21:26,sala2,temp,18.5,lan/sala2/sensor/temp
2025-11-14 19:21:27,sala1,hum,57.36,lan/sala1/sensor/hum
2025-11-14 19:21:28,sala2,temp,21.94,lan/sala2/sensor/temp
2025-11-14 19:21:28,sala1,temp,20.53,lan/sala1/sensor/temp
2025-11-14 19:21:29,sala1,hum,52.13,lan/sala1/sensor/hum
2025-11-14 19:21:30,sala1,temp,24.07,lan/sala1/sensor/temp
2025-11-14 19:21:30,sala2,temp,21.57,lan/sala2/sensor/temp
2025-11-14 19:21:31,sala1,hum,56.22,lan/sala1/sensor/hum
2025-11-14 19:21:32,sala1,temp,25.52,lan/sala1/sensor/temp
2025-11-14 19:21:32,sala2,temp,23.24,lan/sala2/sensor/temp
2025-11-14 19:21:33,sala1,hum,57.37,lan/sala1/sensor/hum
2025-11-14 19:21:34,sala1,temp,21.46,lan/sala1/sensor/temp
2025-11-14 19:21:34,sala2,temp,21.02,lan/sala2/sensor/temp
2025-11-14 19:21:35,sala1,hum,39.31,lan/sala1/sensor/hum
2025-11-14 19:21:36,sala1,temp,22.77,lan/sala1/sensor/temp
2025-11-14 19:21:36,sala2,temp,20.13,lan/sala2/sensor/temp
2025-11-14 19:21:37,sala1,hum,58.13,lan/sala1/sensor/hum
2025-11-14 19:21:38,sala1,temp,25.47,lan/sala1/sensor/temp
2025-11-14 19:21:38,sala2,temp,19.82,lan/sala2/sensor/temp
2025-11-14 19:21:39,sala1,hum,46.05,lan/sala1/sensor/hum
2025-11-14 19:21:40,sala1,temp,21.35,lan/sala1/sensor/temp
2025-11-14 19:21:40,sala2,temp,18.33,lan/sala2/sensor/temp
2025-11-14 19:21:41,sala1,hum,67.34,lan/sala1/sensor/hum
2025-11-14 19:21:42,sala1,temp,26.55,lan/sala1/sensor/temp
2025-11-14 19:21:42,sala2,temp,18.77,lan/sala2/sensor/temp
2025-11-14 19:21:43,sala1,hum,35.88,lan/sala1/sensor/hum
2025-11-14 19:21:44,sala1,temp,26.66,lan/sala1/sensor/temp
2025-11-14 19:21:44,sala2,temp,25.08,lan/sala2/sensor/temp
2025-11-14 19:21:45,sala1,hum,33.03,lan/sala1/sensor/hum
2025-11-14 19:21:46,sala1,temp,27.9,lan/sala1/sensor/temp
2025-11-14 19:21:46,sala2,temp,22.83,lan/sala2/sensor/temp
2025-11-14 19:21:47,sala1,hum,61.6,lan/sala1/sensor/hum
2025-11-14 19:21:48,sala1,temp,24.74,lan/sala1/sensor/temp
2025-11-14 19:21:48,sala2,temp,26.48,lan/sala2/sensor/temp
2025-11-14 19:21:49,sala1,hum,52.49,lan/sala1/sensor/hum
2025-11-14 19:21:50,sala1,temp,26.07,lan/sala1/sensor/temp
2025-11-14 19:21:50,sala2,temp,21.19,lan/sala2/sensor/temp
2025-11-14 19:21:51,sala1,hum,68.11,lan/sala1/sensor/hum
2025-11-14 19:21:52,sala1,temp,22.64,lan/sala1/sensor/temp
2025-11-14 19:21:52,sala2,temp,22.6,lan/sala2/sensor/temp
2025-11-14 19:21:53,sala1,hum,34.07,lan/sala1/sensor/hum
2025-11-14 19:21:54,sala1,temp,22.07,lan/sala1/sensor/temp
2025-11-14 19:21:54,sala2,temp,20.9,lan/sala2/sensor/temp
2025-11-14 19:21:55,sala1,hum,58.78,lan/sala1/sensor/hum
2025-11-14 19:21:56,sala1,temp,26.33,lan/sala1/sensor/temp
2025-11-14 19:21:56,sala2,temp,24.56,lan/sala2/sensor/temp
2025-11-14 19:21:57,sala1,hum,43.28,lan/sala1/sensor/hum
2025-11-14 19:21:58,sala1,temp,19.21,lan/sala1/sensor/temp
2025-11-14 19:21:58,sala2,temp,18.94,lan/sala2/sensor/temp
2025-11-14 19:21:59,sala1,hum,56.65,lan/sala1/sensor/hum
2025-11-14 19:22:00,sala1,temp,26.58,lan/sala1/sensor/temp
2025-11-14 19:22:00,sala2,temp,24.61,lan/sala2/sensor/temp
2025-11-14 19:22:01,sala1,hum,48.27,lan/sala1/sensor/hum
2025-11-14 19:22:02,sala1,temp,27.27,lan/sala1/sensor/temp
2025-11-14 19:22:02,sala2,temp,21.29,lan/sala2/sensor/temp
2025-11-14 19:22:03,sala1,hum,32.61,lan/sala1/sensor/hum
2025-11-14 19:22:04,sala1,temp,23.79,lan/sala1/sensor/temp
2025-11-14 19:22:04,sala2,temp,18.33,lan/sala2/sensor/temp
2025-11-14 19:22:05,sala1,hum,55.02,lan/sala1/sensor/hum
2025-11-14 19:22:06,sala1,temp,22.05,lan/sala1/sensor/temp
2025-11-14 19:22:06,sala2,temp,21.92,lan/sala2/sensor/temp
2025-11-14 19:22:07,sala1,hum,34.86,lan/sala1/sensor/hum
2025-11-14 19:22:08,sala1,temp,24.43,lan/sala1/sensor/temp
2025-11-14 19:22:08,sala2,temp,19.28,lan/sala2/sensor/temp
2025-11-14 19:22:09,sala1,hum,58.13,lan/sala1/sensor/hum
2025-11-14 19:22:10,sala1,temp,18.43,lan/sala1/sensor/temp
2025-11-14 19:22:10,sala2,temp,18.63,lan/sala2/sensor/temp
2025-11-14 19:22:11,sala1,hum,52.28,lan/sala1/sensor/hum
2025-11-14 19:22:12,sala1,temp,20.54,lan/sala1/sensor/temp
2025-11-14 19:22:12,sala2,temp,19.03,lan/sala2/sensor/temp
2025-11-14 19:22:13,sala1,hum,60.89,lan/sala1/sensor/hum
2025-11-14 19:22:14,sala1,temp,18.77,lan/sala1/sensor/temp
2025-11-14 19:22:14,sala2,temp,24.45,lan/sala2/sensor/temp
2025-11-14 19:22:15,sala1,hum,52.12,lan/sala1/sensor/hum
2025-11-14 19:22:16,sala1,temp,23.86,lan/sala1/sensor/temp
2025-11-14 19:22:16,sala2,temp,18.05,lan/sala2/sensor/temp
2025-11-14 19:22:17,sala1,hum,40.69,lan/sala1/sensor/hum
2025-11-14 19:22:18,sala1,temp,23.88,lan/sala1/sensor/temp
2025-11-14 19:22:18,sala2,temp,20.45,lan/sala2/sensor/temp
2025-11-14 19:22:19,sala1,hum,69.75,lan/sala1/sensor/hum
2025-11-14 19:22:20,sala1,temp,22.41,lan/sala1/sensor/temp
2025-11-14 19:22:20,sala2,temp,20.26,lan/sala2/sensor/temp
2025-11-14 19:22:21,sala1,hum,42.56,lan/sala1/sensor/hum
2025-11-14 19:22:22,sala1,temp,23.17,lan/sala1/sensor/temp
2025-11-14 19:22:22,sala2,temp,25.42,lan/sala2/sensor/temp
2025-11-14 19:22:23,sala1,hum,55.16,lan/sala1/sensor/hum
2025-11-14 19:22:24,sala1,temp,19.18,lan/sala1/sensor/temp
2025-11-14 19:22:24,sala2,temp,24.26,lan/sala2/sensor/temp
2025-11-14 19:22:25,sala1,hum,39.36,lan/sala1/sensor/hum
2025-11-14 19:22:26,sala1,temp,19.4,lan/sala1/sensor/temp
2025-11-14 19:22:26,sala2,temp,25.9,lan/sala2/sensor/temp
2025-11-14 19:22:27,sala1,hum,36.54,lan/sala1/sensor/hum
2025-11-14 19:22:28,sala1,temp,24.75,lan/sala1/sensor/temp
2025-11-14 19:22:28,sala2,temp,19.51,lan/sala2/sensor/temp
2025-11-14 19:22:29,sala1,hum,41.28,lan/sala1/sensor/hum
2025-11-14 19:22:30,sala1,temp,18.69,lan/sala1/sensor/temp
2025-11-14 19:22:30,sala2,temp,19.24,lan/sala2/sensor/temp
2025-11-14 19:22:31,sala1,hum,58.87,lan/sala1/sensor/hum
2025-11-14 19:22:32,sala1,temp,27.94,lan/sala1/sensor/temp
2025-11-14 19:22:32,sala2,temp,21.81,lan/sala2/sensor/temp
2025-11-14 19:22:33,sala1,hum,52.97,lan/sala1/sensor/hum
2025-11-14 19:22:34,sala1,temp,19.63,lan/sala1/sensor/temp
2025-11-14 19:22:34,sala2,temp,22.31,lan/sala2/sensor/temp
2025-11-14 19:22:35,sala1,hum,53.47,lan/sala1/sensor/hum
2025-11-14 19:22:36,sala1,temp,18.95,lan/sala1/sensor/temp
2025-11-14 19:22:36,sala2,temp,19.07,lan/sala2/sensor/temp
2025-11-14 19:22:37,sala1,hum,39.78,lan/sala1/sensor/hum
2025-11-14 19:22:38,sala1,temp,27.71,lan/sala1/sensor/temp
2025-11-14 19:22:38,sala2,temp,27.28,lan/sala2/sensor/temp
2025-11-14 19:22:39,sala1,hum,31.46,lan/sala1/sensor/hum
2025-11-14 19:22:40,sala1,temp,19.29,lan/sala1/sensor/temp
2025-11-14 19:22:40,sala2,temp,22.78,lan/sala2/sensor/temp
2025-11-14 19:22:41,sala1,hum,64.08,lan/sala1/sensor/hum
2025-11-14 19:22:42,sala1,temp,25.18,lan/sala1/sensor/temp
2025-11-14 19:22:42,sala2,temp,23.93,lan/sala2/sensor/temp
2025-11-14 19:22:43,sala1,hum,51.72,lan/sala1/sensor/hum
2025-11-14 19:22:44,sala1,temp,26.66,lan/sala1/sensor/temp
2025-11-14 19:22:44,sala2,temp,21.65,lan/sala2/sensor/temp
2025-11-14 19:22:45,sala1,hum,61.9,lan/sala1/sensor/hum
2025-11-14 19:22:46,sala1,temp,25.98,lan/sala1/sensor/temp
2025-11-14 19:22:46,sala2,temp,23.03,lan/sala2/sensor/temp
2025-11-14 19:22:47,sala1,hum,55.61,lan/sala1/sensor/hum
2025-11-14 19:22:48,sala1,temp,22.8,lan/sala1/sensor/temp
2025-11-14 19:22:48,sala2,temp,23.7,lan/sala2/sensor/temp
2025-11-14 19:22:49,sala1,hum,58.69,lan/sala1/sensor/hum
2025-11-14 19:22:50,sala1,temp,25.73,lan/sala1/sensor/temp
2025-11-14 19:22:50,sala2,temp,21.58,lan/sala2/sensor/temp
2025-11-14 19:22:51,sala1,hum,50.24,lan/sala1/sensor/hum
2025-11-14 19:22:52,sala1,temp,24.86,lan/sala1/sensor/temp
2025-11-14 19:22:52,sala2,temp,27.84,lan/sala2/sensor/temp
2025-11-14 19:22:53,sala1,hum,57.79,lan/sala1/sensor/hum
2025-11-14 19:22:54,sala1,temp,21.67,lan/sala1/sensor/temp
2025-11-14 19:22:54,sala2,temp,23.07,lan/sala2/sensor/temp
2025-11-14 19:22:55,sala1,hum,51.72,lan/sala1/sensor/hum
2025-11-14 19:22:56,sala1,temp,25.04,lan/sala1/sensor/temp
2025-11-14 19:22:56,sala2,temp,27.83,lan/sala2/sensor/temp
2025-11-14 19:22:57,sala1,hum,66.9,lan/sala1/sensor/hum
2025-11-14 19:22:58,sala1,temp,22.19,lan/sala1/sensor/temp
2025-11-14 19:22:58,sala2,temp,25.5,lan/sala2/sensor/temp
2025-11-14 19:22:59,sala1,hum,64.65,lan/sala1/sensor/hum
2025-11-14 19:23:00,sala1,temp,24.88,lan/sala1/sensor/temp
2025-11-14 19:23:00,sala2,temp,21.97,lan/sala2/sensor/temp
2025-11-14 19:23:01,sala1,hum,47.99,lan/sala1/sensor/hum
2025-11-14 19:23:02,sala1,temp,22.45,lan/sala1/sensor/temp
2025-11-14 19:23:02,sala2,temp,18.83,lan/sala2/sensor/temp
2025-11-14 19:23:03,sala1,hum,42.98,lan/sala1/sensor/hum
2025-11-14 19:23:04,sala1,temp,24.9,lan/sala1/sensor/temp
2025-11-14 19:23:04,sala2,temp,21.5,lan/sala2/sensor/temp
2025-11-14 19:23:05,sala1,hum,67.91,lan/sala1/sensor/hum
2025-11-14 19:23:06,sala1,temp,23.51,lan/sala1/sensor/temp
2025-11-14 19:23:06,sala2,temp,27.22,lan/sala2/sensor/temp
2025-11-14 19:23:07,sala1,hum,54.66,lan/sala1/sensor/hum
2025-11-14 19:23:08,sala1,temp,19.62,lan/sala1/sensor/temp
2025-11-14 19:23:08,sala2,temp,22.5,lan/sala2/sensor/temp
2025-11-14 19:23:09,sala1,hum,54.96,lan/sala1/sensor/hum
2025-11-14 19:23:10,sala1,temp,27.96,lan/sala1/sensor/temp
2025-11-14 19:23:10,sala2,temp,23.78,lan/sala2/sensor/temp
2025-11-14 19:23:11,sala1,hum,55.28,lan/sala1/sensor/hum
2025-11-14 19:23:12,sala1,temp,18.88,lan/sala1/sensor/temp
2025-11-14 19:23:12,sala2,temp,21.18,lan/sala2/sensor/temp
2025-11-14 19:23:13,sala1,hum,43.93,lan/sala1/sensor/hum
2025-11-14 19:23:14,sala1,temp,20.57,lan/sala1/sensor/temp
2025-11-14 19:23:14,sala2,temp,19.09,lan/sala2/sensor/temp
2025-11-14 19:23:15,sala1,hum,66.15,lan/sala1/sensor/hum
2025-11-14 19:23:16,sala1,temp,20.39,lan/sala1/sensor/temp
2025-11-14 19:23:16,sala2,temp,19.21,lan/sala2/sensor/temp
2025-11-14 19:23:17,sala1,hum,66.98,lan/sala1/sensor/hum
2025-11-14 19:23:18,sala1,temp,19.73,lan/sala1/sensor/temp
2025-11-14 19:23:18,sala2,temp,21.85,lan/sala2/sensor/temp
2025-11-14 19:23:19,sala1,hum,41.74,lan/sala1/sensor/hum
2025-11-14 19:23:20,sala1,temp,24.58,lan/sala1/sensor/temp
2025-11-14 19:23:20,sala2,temp,27.95,lan/sala2/sensor/temp
2025-11-14 19:23:22,sala1,temp,23.33,lan/sala1/sensor/temp
2025-11-14 19:23:23,sala2,temp,20.26,lan/sala2/sensor/temp
2025-11-14 19:23:23,sala1,hum,62.96,lan/sala1/sensor/hum
2025-11-14 19:23:24,sala1,hum,56.2,lan/sala1/sensor/hum
2025-11-14 19:23:24,sala2,temp,22.71,lan/sala2/sensor/temp
2025-11-14 19:23:24,sala1,temp,27.37,lan/sala1/sensor/temp
2025-11-14 19:23:25,sala1,hum,69.4,lan/sala1/sensor/hum
2025-11-14 19:23:26,sala1,temp,24.99,lan/sala1/sensor/temp
2025-11-14 19:23:26,sala2,temp,20.65,lan/sala2/sensor/temp
2025-11-14 19:23:27,sala1,hum,48.36,lan/sala1/sensor/hum
2025-11-14 19:23:28,sala1,temp,22.8,lan/sala1/sensor/temp
2025-11-14 19:23:28,sala2,temp,22.57,lan/sala2/sensor/temp
2025-11-14 19:23:29,sala1,hum,34.14,lan/sala1/sensor/hum
2025-11-14 19:23:30,sala1,temp,24.93,lan/sala1/sensor/temp
2025-11-14 19:23:30,sala2,temp,27.78,lan/sala2/sensor/temp
2025-11-14 19:23:31,sala1,hum,36.6,lan/sala1/sensor/hum
2025-11-14 19:23:32,sala1,temp,21.93,lan/sala1/sensor/temp
2025-11-14 19:23:32,sala2,temp,23.63,lan/sala2/sensor/temp
2025-11-14 19:23:33,sala1,hum,55.74,lan/sala1/sensor/hum
2025-11-14 19:23:34,sala1,temp,27.86,lan/sala1/sensor/temp
2025-11-14 19:23:34,sala2,temp,19.35,lan/sala2/sensor/temp
2025-11-14 19:23:35,sala1,hum,41.95,lan/sala1/sensor/hum
2025-11-14 19:23:36,sala1,temp,24.89,lan/sala1/sensor/temp
2025-11-14 19:23:36,sala2,temp,18.74,lan/sala2/sensor/temp
2025-11-14 19:23:37,sala1,hum,60.0,lan/sala1/sensor/hum
2025-11-14 19:23:38,sala1,temp,24.02,lan/sala1/sensor/temp
2025-11-14 19:23:38,sala2,temp,23.52,lan/sala2/sensor/temp
2025-11-14 19:23:39,sala1,hum,51.8,lan/sala1/sensor/hum
2025-11-14 19:23:40,sala1,temp,27.03,lan/sala1/sensor/temp
2025-11-14 19:23:40,sala2,temp,24.26,lan/sala2/sensor/temp
2025-11-14 19:23:41,sala1,hum,32.55,lan/sala1/sensor/hum
2025-11-14 19:23:42,sala1,temp,20.85,lan/sala1/sensor/temp
2025-11-14 19:23:42,sala2,temp,18.02,lan/sala2/sensor/temp
2025-11-14 19:23:43,sala1,hum,31.58,lan/sala1/sensor/hum
2025-11-14 19:23:44,sala1,temp,23.18,lan/sala1/sensor/temp
2025-11-14 19:23:44,sala2,temp,23.58,lan/sala2/sensor/temp
2025-11-14 19:23:45,sala1,hum,67.03,lan/sala1/sensor/hum
2025-11-14 19:23:46,sala1,temp,23.97,lan/sala1/sensor/temp
2025-11-14 19:23:46,sala2,temp,27.64,lan/sala2/sensor/temp
2025-11-14 19:23:47,sala1,hum,31.38,lan/sala1/sensor/hum
2025-11-14 19:23:48,sala1,temp,23.09,lan/sala1/sensor/temp
2025-11-14 19:23:48,sala2,temp,26.85,lan/sala2/sensor/temp
2025-11-14 19:23:49,sala1,hum,32.96,lan/sala1/sensor/hum
2025-11-14 19:23:50,sala1,temp,20.15,lan/sala1/sensor/temp
2025-11-14 19:23:50,sala2,temp,22.02,lan/sala2/sensor/temp
2025-11-14 19:23:51,sala1,hum,37.67,lan/sala1/sensor/hum
2025-11-14 19:23:52,sala1,temp,27.29,lan/sala1/sensor/temp
2025-11-14 19:23:52,sala2,temp,22.0,lan/sala2/sensor/temp
2025-11-14 19:23:53,sala1,hum,50.58,lan/sala1/sensor/hum
2025-11-14 19:23:54,sala1,temp,21.13,lan/sala1/sensor/temp
2025-11-14 19:23:54,sala2,temp,27.69,lan/sala2/sensor/temp
2025-11-14 19:23:55,sala1,hum,60.88,lan/sala1/sensor/hum
2025-11-14 19:23:56,sala1,temp,18.89,lan/sala1/sensor/temp
2025-11-14 19:23:56,sala2,temp,25.92,lan/sala2/sensor/temp
2025-11-14 19:23:57,sala1,hum,52.13,lan/sala1/sensor/hum
2025-11-14 19:23:58,sala1,temp,24.13,lan/sala1/sensor/temp
2025-11-14 19:23:58,sala2,temp,27.44,lan/sala2/sensor/temp
2025-11-14 19:23:59,sala1,hum,52.99,lan/sala1/sensor/hum
2025-11-14 19:24:00,sala1,temp,21.15,lan/sala1/sensor/temp
2025-11-14 19:24:00,sala2,temp,18.45,lan/sala2/sensor/temp
2025-11-14 19:24:01,sala1,hum,37.83,lan/sala1/sensor/hum
2025-11-14 19:24:02,sala2,temp,19.84,lan/sala2/sensor/temp
2025-11-14 19:24:02,sala1,temp,20.94,lan/sala1/sensor/temp
2025-11-14 19:24:03,sala1,hum,32.9,lan/sala1/sensor/hum
2025-11-14 19:24:04,sala1,temp,18.49,lan/sala1/sensor/temp
2025-11-14 19:24:04,sala2,temp,21.37,lan/sala2/sensor/temp
2025-11-14 19:24:05,sala1,hum,65.36,lan/sala1/sensor/hum
2025-11-14 19:24:06,sala2,temp,21.16,lan/sala2/sensor/temp
2025-11-14 19:24:06,sala1,temp,23.59,lan/sala1/sensor/temp
2025-11-14 19:24:07,sala1,hum,41.48,lan/sala1/sensor/hum
2025-11-14 19:24:08,sala2,temp,24.92,lan/sala2/sensor/temp
